
> dragonfly-ts@1.0.0 server /Users/bwh/Workspaces/js/ts-test
> ts-node -r tsconfig-paths/register --project config/server/tsconfig.json src/server/main.ts

[2020-07-09T04:45:42.838Z] [debug] LogManager initialized
[2020-07-09T04:45:42.842Z] [debug] NetworkManager initialized
[2020-07-09T04:45:42.842Z] [debug] ChatManager initialized
[2020-07-09T04:45:42.849Z] [info] listening on port 8080
[2020-07-09T04:45:42.849Z] [debug] TimerManager initialized
[2020-07-09T04:45:48.789Z] [debug] read file: ./static/index.html
[2020-07-09T04:45:48.827Z] [debug] read file: static/style.css (text/css)
[2020-07-09T04:45:48.835Z] [debug] read file: build/client/bundle.js (application/javascript)
[2020-07-09T04:45:48.866Z] [debug] accepted connection on socket 0
[2020-07-09T04:45:48.960Z] [debug] waking timer
[2020-07-09T04:46:01.960Z] [debug] dt: 0.016449604008812457
[2020-07-09T04:46:01.979Z] [debug] dt: 0.018734392011538148
[2020-07-09T04:46:01.997Z] [debug] dt: 0.017667924985289574
[2020-07-09T04:46:02.014Z] [debug] dt: 0.01717127801384777
[2020-07-09T04:46:02.033Z] [debug] dt: 0.01854542299406603
[2020-07-09T04:46:02.052Z] [debug] dt: 0.018442908010911196
[2020-07-09T04:46:02.068Z] [debug] dt: 0.015471831953618675
[2020-07-09T04:46:02.087Z] [debug] dt: 0.017981772019993514
[2020-07-09T04:46:02.106Z] [debug] dt: 0.018294046982191503
[2020-07-09T04:46:02.124Z] [debug] dt: 0.017717197013553232
[2020-07-09T04:46:02.142Z] [debug] dt: 0.018104098038747907
[2020-07-09T04:46:02.158Z] [debug] dt: 0.016065242001786828
[2020-07-09T04:46:02.176Z] [debug] dt: 0.017721351992804557
[2020-07-09T04:46:02.194Z] [debug] dt: 0.017756040033418685
[2020-07-09T04:46:02.215Z] [debug] dt: 0.02017507399432361
[2020-07-09T04:46:02.232Z] [debug] dt: 0.01699514000210911
[2020-07-09T04:46:02.234Z] [debug] disconnected socket 1
[2020-07-09T04:46:02.250Z] [debug] dt: 0.01784767600474879
[2020-07-09T04:46:02.268Z] [debug] dt: 0.017445768986362964
[2020-07-09T04:46:02.287Z] [debug] dt: 0.018047687015496194
[2020-07-09T04:46:02.303Z] [debug] dt: 0.016451866016723216
[2020-07-09T04:46:02.320Z] [debug] dt: 0.0168151970137842
[2020-07-09T04:46:02.337Z] [debug] dt: 0.01678526500472799
[2020-07-09T04:46:02.355Z] [debug] dt: 0.017529461008962244
[2020-07-09T04:46:02.374Z] [debug] dt: 0.018446822999976575
[2020-07-09T04:46:02.393Z] [debug] dt: 0.019219986046664417
[2020-07-09T04:46:02.412Z] [debug] dt: 0.01805720798438415
[2020-07-09T04:46:02.428Z] [debug] dt: 0.016608381003607064
[2020-07-09T04:46:02.446Z] [debug] dt: 0.017066023021470755
[2020-07-09T04:46:02.462Z] [debug] dt: 0.0162682460504584
[2020-07-09T04:46:02.479Z] [debug] dt: 0.01680051098810509
[2020-07-09T04:46:02.497Z] [debug] dt: 0.017455803987104446
[2020-07-09T04:46:02.517Z] [debug] dt: 0.01963952201185748
[2020-07-09T04:46:02.536Z] [debug] dt: 0.018162859021686018
[2020-07-09T04:46:02.553Z] [debug] dt: 0.017009813978802413
[2020-07-09T04:46:02.571Z] [debug] dt: 0.018152980017475784
[2020-07-09T04:46:02.591Z] [debug] dt: 0.019746636040508747
[2020-07-09T04:46:02.609Z] [debug] dt: 0.017855250975117087
[2020-07-09T04:46:02.628Z] [debug] dt: 0.018655999039765447
[2020-07-09T04:46:02.647Z] [debug] dt: 0.01807482703588903
[2020-07-09T04:46:02.664Z] [debug] dt: 0.017512245976831764
[2020-07-09T04:46:02.681Z] [debug] dt: 0.01676737901289016
[2020-07-09T04:46:02.700Z] [debug] dt: 0.018256350012961775
[2020-07-09T04:46:02.720Z] [debug] dt: 0.01928572601173073
[2020-07-09T04:46:02.740Z] [debug] dt: 0.019517495995387435
[2020-07-09T04:46:02.756Z] [debug] dt: 0.01646210899343714
[2020-07-09T04:46:02.774Z] [debug] dt: 0.017364525992888957
[2020-07-09T04:46:02.791Z] [debug] dt: 0.016843582969158888
[2020-07-09T04:46:02.810Z] [debug] dt: 0.018184878048487008
[2020-07-09T04:46:02.828Z] [debug] dt: 0.017755632987245917
[2020-07-09T04:46:02.845Z] [debug] dt: 0.016505228995811194
[2020-07-09T04:46:02.862Z] [debug] dt: 0.016255416034255177
[2020-07-09T04:46:02.879Z] [debug] dt: 0.016593270003795624
[2020-07-09T04:46:02.897Z] [debug] dt: 0.018286061997059733
[2020-07-09T04:46:02.915Z] [debug] dt: 0.01783871604129672
[2020-07-09T04:46:02.935Z] [debug] dt: 0.01906272699125111
[2020-07-09T04:46:02.953Z] [debug] dt: 0.017468456993810833
[2020-07-09T04:46:02.971Z] [debug] dt: 0.017781250993721187
[2020-07-09T04:46:02.991Z] [debug] dt: 0.020181806990876794
[2020-07-09T04:46:03.008Z] [debug] dt: 0.016806085943244398
[2020-07-09T04:46:03.027Z] [debug] dt: 0.01828256598673761
[2020-07-09T04:46:03.043Z] [debug] dt: 0.016479928977787495
[2020-07-09T04:46:03.061Z] [debug] dt: 0.016825500992126763
[2020-07-09T04:46:03.077Z] [debug] dt: 0.015867669018916786
[2020-07-09T04:46:03.094Z] [debug] dt: 0.01719019701704383
[2020-07-09T04:46:03.111Z] [debug] dt: 0.016573761007748544
[2020-07-09T04:46:03.128Z] [debug] dt: 0.016682854969985783
[2020-07-09T04:46:03.147Z] [debug] dt: 0.01895000401418656
[2020-07-09T04:46:03.167Z] [debug] dt: 0.019684674974996597
[2020-07-09T04:46:03.185Z] [debug] dt: 0.01686010102275759
[2020-07-09T04:46:03.202Z] [debug] dt: 0.017198015993926674
[2020-07-09T04:46:03.223Z] [debug] dt: 0.02022725500864908
[2020-07-09T04:46:03.241Z] [debug] dt: 0.017863112967461348
[2020-07-09T04:46:03.261Z] [debug] dt: 0.019346432003658265
[2020-07-09T04:46:03.281Z] [debug] dt: 0.019506392010953277
[2020-07-09T04:46:03.298Z] [debug] dt: 0.016911908984184265
[2020-07-09T04:46:03.317Z] [debug] dt: 0.018344960000831634
[2020-07-09T04:46:03.336Z] [debug] dt: 0.0190976049634628
[2020-07-09T04:46:03.356Z] [debug] dt: 0.01901670399820432
[2020-07-09T04:46:03.375Z] [debug] dt: 0.01857795601245016
[2020-07-09T04:46:03.391Z] [debug] dt: 0.016382887959480286
[2020-07-09T04:46:03.410Z] [debug] dt: 0.01796695898519829
[2020-07-09T04:46:03.426Z] [debug] dt: 0.016492319002281874
[2020-07-09T04:46:03.443Z] [debug] dt: 0.016809064021799713
[2020-07-09T04:46:03.461Z] [debug] dt: 0.017645442974753678
[2020-07-09T04:46:03.480Z] [debug] dt: 0.017931637994479388
[2020-07-09T04:46:03.496Z] [debug] dt: 0.01640136999776587
[2020-07-09T04:46:03.515Z] [debug] dt: 0.018085137009620667
[2020-07-09T04:46:03.532Z] [debug] dt: 0.017297373968176544
[2020-07-09T04:46:03.551Z] [debug] dt: 0.018310935993213207
[2020-07-09T04:46:03.571Z] [debug] dt: 0.01937520899809897
[2020-07-09T04:46:03.588Z] [debug] dt: 0.01704451598925516
[2020-07-09T04:46:03.606Z] [debug] dt: 0.017680725024547428
[2020-07-09T04:46:03.626Z] [debug] dt: 0.019477608031593263
[2020-07-09T04:46:03.643Z] [debug] dt: 0.017004374996758997
[2020-07-09T04:46:03.661Z] [debug] dt: 0.017162557982373983
[2020-07-09T04:46:03.679Z] [debug] dt: 0.01766412699362263
[2020-07-09T04:46:03.695Z] [debug] dt: 0.015995317022316158
[2020-07-09T04:46:03.716Z] [debug] dt: 0.019937802979256958
[2020-07-09T04:46:03.735Z] [debug] dt: 0.018628744990564883
[2020-07-09T04:46:03.753Z] [debug] dt: 0.018203019979409873
[2020-07-09T04:46:03.774Z] [debug] dt: 0.02001469599781558
[2020-07-09T04:46:03.791Z] [debug] dt: 0.01640690298518166
[2020-07-09T04:46:03.810Z] [debug] dt: 0.01886610797373578
[2020-07-09T04:46:03.826Z] [debug] dt: 0.016410302952863276
[2020-07-09T04:46:03.844Z] [debug] dt: 0.017720394011121243
[2020-07-09T04:46:03.861Z] [debug] dt: 0.0163066879613325
[2020-07-09T04:46:03.878Z] [debug] dt: 0.016430356015916914
[2020-07-09T04:46:03.896Z] [debug] dt: 0.01789527799701318
[2020-07-09T04:46:03.913Z] [debug] dt: 0.01663399499375373
[2020-07-09T04:46:03.934Z] [debug] dt: 0.020254475995898247
[2020-07-09T04:46:03.951Z] [debug] dt: 0.016854638990480453
[2020-07-09T04:46:03.971Z] [debug] dt: 0.01958034699782729
[2020-07-09T04:46:03.990Z] [debug] dt: 0.01826767297461629
[2020-07-09T04:46:04.007Z] [debug] dt: 0.017430238949600607
[2020-07-09T04:46:04.026Z] [debug] dt: 0.017934539006091654
[2020-07-09T04:46:04.043Z] [debug] dt: 0.01736154203535989
[2020-07-09T04:46:04.062Z] [debug] dt: 0.0179630090133287
[2020-07-09T04:46:04.079Z] [debug] dt: 0.01640487799886614
[2020-07-09T04:46:04.095Z] [debug] dt: 0.015902269980870187
[2020-07-09T04:46:04.111Z] [debug] dt: 0.015338006021920592
[2020-07-09T04:46:04.131Z] [debug] dt: 0.019200522976461798
[2020-07-09T04:46:04.148Z] [debug] dt: 0.017473565007094294
[2020-07-09T04:46:04.165Z] [debug] dt: 0.016661173955071718
[2020-07-09T04:46:04.185Z] [debug] dt: 0.019515861989930272
[2020-07-09T04:46:04.204Z] [debug] dt: 0.018591154017485678
[2020-07-09T04:46:04.221Z] [debug] dt: 0.01661222497932613
[2020-07-09T04:46:04.241Z] [debug] dt: 0.019533570972271264
[2020-07-09T04:46:04.259Z] [debug] dt: 0.017616260971408337
[2020-07-09T04:46:04.277Z] [debug] dt: 0.017784841009415686
[2020-07-09T04:46:04.294Z] [debug] dt: 0.016683174995705485
[2020-07-09T04:46:04.311Z] [debug] dt: 0.016865426034200937
[2020-07-09T04:46:04.330Z] [debug] dt: 0.01798631204292178
[2020-07-09T04:46:04.347Z] [debug] dt: 0.01751525397412479
[2020-07-09T04:46:04.364Z] [debug] dt: 0.016780350008048117
[2020-07-09T04:46:04.385Z] [debug] dt: 0.02023445797385648
[2020-07-09T04:46:04.406Z] [debug] dt: 0.02027559099951759
[2020-07-09T04:46:04.424Z] [debug] dt: 0.018332900013774633
[2020-07-09T04:46:04.443Z] [debug] dt: 0.017953114002011716
[2020-07-09T04:46:04.459Z] [debug] dt: 0.01649436994921416
[2020-07-09T04:46:04.477Z] [debug] dt: 0.016809755004942417
[2020-07-09T04:46:04.494Z] [debug] dt: 0.01679033599793911
[2020-07-09T04:46:04.512Z] [debug] dt: 0.017763698007911444
[2020-07-09T04:46:04.528Z] [debug] dt: 0.016487901972141117
[2020-07-09T04:46:04.545Z] [debug] dt: 0.016792351962067187
[2020-07-09T04:46:04.546Z] [debug] receive: {"type":"NetworkMessageEvent","data":{"socket":0,"message":{"type":"TextMessageInEvent","data":{"content":"Test"}}}}
[2020-07-09T04:46:04.546Z] [info] {"0":"Blue-Coyote","1":"Crimson-Barnacle"}
[2020-07-09T04:46:04.546Z] [info] Test
[2020-07-09T04:46:04.564Z] [debug] dt: 0.017564828973263502
[2020-07-09T04:46:04.581Z] [debug] dt: 0.017141598975285888
[2020-07-09T04:46:04.600Z] [debug] dt: 0.019076511031016707
[2020-07-09T04:46:04.620Z] [debug] dt: 0.018967225041706115
[2020-07-09T04:46:04.636Z] [debug] dt: 0.01610898901708424
[2020-07-09T04:46:04.654Z] [debug] dt: 0.01683527900604531
[2020-07-09T04:46:04.674Z] [debug] dt: 0.02019523101625964
[2020-07-09T04:46:04.693Z] [debug] dt: 0.018292011984158307
[2020-07-09T04:46:04.710Z] [debug] dt: 0.017091805988457054
[2020-07-09T04:46:04.727Z] [debug] dt: 0.016912542982026935
[2020-07-09T04:46:04.746Z] [debug] dt: 0.018104173010215163
[2020-07-09T04:46:04.764Z] [debug] dt: 0.01745813700836152
[2020-07-09T04:46:04.781Z] [debug] dt: 0.016022550000343472
[2020-07-09T04:46:04.797Z] [debug] dt: 0.016315115964971483
[2020-07-09T04:46:04.816Z] [debug] dt: 0.018576845002826303
[2020-07-09T04:46:04.836Z] [debug] dt: 0.019888346956577152
[2020-07-09T04:46:04.856Z] [debug] dt: 0.01979533996200189
[2020-07-09T04:46:04.876Z] [debug] dt: 0.019426252983976156
[2020-07-09T04:46:04.894Z] [debug] dt: 0.01775741297751665
[2020-07-09T04:46:04.914Z] [debug] dt: 0.018950922007206827
[2020-07-09T04:46:04.932Z] [debug] dt: 0.017524254973977804
[2020-07-09T04:46:04.949Z] [debug] dt: 0.01631702098529786
[2020-07-09T04:46:04.965Z] [debug] dt: 0.016432762960903347
[2020-07-09T04:46:04.984Z] [debug] dt: 0.018640530004631728
[2020-07-09T04:46:05.003Z] [debug] dt: 0.018188450019806623
[2020-07-09T04:46:05.020Z] [debug] dt: 0.016394391015637666
[2020-07-09T04:46:05.039Z] [debug] dt: 0.018605907971505076
[2020-07-09T04:46:05.059Z] [debug] dt: 0.020189216011203825
[2020-07-09T04:46:05.078Z] [debug] dt: 0.018127041985280812
[2020-07-09T04:46:05.097Z] [debug] dt: 0.018734527984634042
[2020-07-09T04:46:05.114Z] [debug] dt: 0.016122483008075505
[2020-07-09T04:46:05.132Z] [debug] dt: 0.018160031002480537
[2020-07-09T04:46:05.150Z] [debug] dt: 0.017268020019400865
[2020-07-09T04:46:05.170Z] [debug] dt: 0.020111813966650516
[2020-07-09T04:46:05.188Z] [debug] dt: 0.01720194797962904
[2020-07-09T04:46:05.206Z] [debug] dt: 0.017529940989334136
[2020-07-09T04:46:05.225Z] [debug] dt: 0.018585822021123022
[2020-07-09T04:46:05.242Z] [debug] dt: 0.016799104982055724
[2020-07-09T04:46:05.261Z] [debug] dt: 0.01883437903597951
[2020-07-09T04:46:05.278Z] [debug] dt: 0.017087601008825004
[2020-07-09T04:46:05.296Z] [debug] dt: 0.016963396046776325
[2020-07-09T04:46:05.316Z] [debug] dt: 0.019804772979114205
[2020-07-09T04:46:05.336Z] [debug] dt: 0.02024153497768566
[2020-07-09T04:46:05.356Z] [debug] dt: 0.019497982051689178
[2020-07-09T04:46:05.377Z] [debug] dt: 0.020138314983341843
[2020-07-09T04:46:05.394Z] [debug] dt: 0.01643166900612414
[2020-07-09T04:46:05.411Z] [debug] dt: 0.016755842021666467
[2020-07-09T04:46:05.430Z] [debug] dt: 0.019050466013140976
[2020-07-09T04:46:05.447Z] [debug] dt: 0.01564127701567486
[2020-07-09T04:46:05.465Z] [debug] dt: 0.017770290025509894
[2020-07-09T04:46:05.485Z] [debug] dt: 0.01982252299785614
[2020-07-09T04:46:05.503Z] [debug] dt: 0.0172514240257442
[2020-07-09T04:46:05.520Z] [debug] dt: 0.016471334965899587
[2020-07-09T04:46:05.536Z] [debug] dt: 0.01617888902546838
[2020-07-09T04:46:05.556Z] [debug] dt: 0.01969587296480313
[2020-07-09T04:46:05.576Z] [debug] dt: 0.019682163023389876
[2020-07-09T04:46:05.593Z] [debug] dt: 0.01701808796497062
[2020-07-09T04:46:05.613Z] [debug] dt: 0.018965231021866202
[2020-07-09T04:46:05.629Z] [debug] dt: 0.016374111990444362
[2020-07-09T04:46:05.646Z] [debug] dt: 0.016689727955963463
[2020-07-09T04:46:05.664Z] [debug] dt: 0.017833807040005922
[2020-07-09T04:46:05.681Z] [debug] dt: 0.016628507990390062
[2020-07-09T04:46:05.700Z] [debug] dt: 0.018194471020251513
[2020-07-09T04:46:05.716Z] [debug] dt: 0.016439270053524524
[2020-07-09T04:46:05.735Z] [debug] dt: 0.018134362006094307
[2020-07-09T04:46:05.751Z] [debug] dt: 0.01606123399687931
[2020-07-09T04:46:05.772Z] [debug] dt: 0.02026812598342076
[2020-07-09T04:46:05.790Z] [debug] dt: 0.017890318005811423
[2020-07-09T04:46:05.807Z] [debug] dt: 0.016754076001234353
[2020-07-09T04:46:05.828Z] [debug] dt: 0.020229112007655203
[2020-07-09T04:46:05.845Z] [debug] dt: 0.01732177601661533
[2020-07-09T04:46:05.864Z] [debug] dt: 0.01867920398944989
[2020-07-09T04:46:05.882Z] [debug] dt: 0.01791065896395594
[2020-07-09T04:46:05.901Z] [debug] dt: 0.018617847992572933
[2020-07-09T04:46:05.919Z] [debug] dt: 0.016730679024476558
[2020-07-09T04:46:05.935Z] [debug] dt: 0.01661799696739763
[2020-07-09T04:46:05.956Z] [debug] dt: 0.019968792039435357
[2020-07-09T04:46:05.976Z] [debug] dt: 0.019489935017190874
[2020-07-09T04:46:05.995Z] [debug] dt: 0.018686135997995734
[2020-07-09T04:46:06.011Z] [debug] dt: 0.016444447974208742
[2020-07-09T04:46:06.030Z] [debug] dt: 0.018113030004315078
[2020-07-09T04:46:06.049Z] [debug] dt: 0.01827607600716874
[2020-07-09T04:46:06.065Z] [debug] dt: 0.0164079709793441
[2020-07-09T04:46:06.084Z] [debug] dt: 0.017979200987610966
[2020-07-09T04:46:06.103Z] [debug] dt: 0.018949988996610045
[2020-07-09T04:46:06.121Z] [debug] dt: 0.01781727804336697
[2020-07-09T04:46:06.140Z] [debug] dt: 0.018453288997989148
[2020-07-09T04:46:06.157Z] [debug] dt: 0.016816988005302846
[2020-07-09T04:46:06.178Z] [debug] dt: 0.019892323995009065
[2020-07-09T04:46:06.194Z] [debug] dt: 0.016399774001911283
[2020-07-09T04:46:06.212Z] [debug] dt: 0.017244429036509246
[2020-07-09T04:46:06.231Z] [debug] dt: 0.01900511101121083
[2020-07-09T04:46:06.248Z] [debug] dt: 0.01692044804804027
[2020-07-09T04:46:06.267Z] [debug] dt: 0.018026701000053436
[2020-07-09T04:46:06.287Z] [debug] dt: 0.020093406026717275
[2020-07-09T04:46:06.304Z] [debug] dt: 0.017023305990733206
[2020-07-09T04:46:06.321Z] [debug] dt: 0.01659425999969244
[2020-07-09T04:46:06.340Z] [debug] dt: 0.018272394954692572
[2020-07-09T04:46:06.360Z] [debug] dt: 0.02018129895441234
[2020-07-09T04:46:06.379Z] [debug] dt: 0.018110930977854878
[2020-07-09T04:46:06.396Z] [debug] dt: 0.017029112030286342
[2020-07-09T04:46:06.414Z] [debug] dt: 0.017425649042706937
[2020-07-09T04:46:06.431Z] [debug] dt: 0.016451999021228403
[2020-07-09T04:46:06.447Z] [debug] dt: 0.016599017020780593
[2020-07-09T04:46:06.468Z] [debug] dt: 0.019947091001085937
[2020-07-09T04:46:06.486Z] [debug] dt: 0.017845404043328017
[2020-07-09T04:46:06.505Z] [debug] dt: 0.01891306898323819
[2020-07-09T04:46:06.523Z] [debug] dt: 0.016923272982239723
[2020-07-09T04:46:06.523Z] [debug] disconnected socket 0
[2020-07-09T04:46:06.523Z] [debug] sleeping timer
